ZONE T="grid" N=27, E=8, DATAPACKING=POINT, ZONETYPE=FEBRICK, STRANDID=2, SOLUTIONTIME=16
  -6.506519e-06   1.177328e-06  -7.559046e-06
  -6.506519e-06   1.177328e-06   9.169558e-03
  -6.506519e-06   1.177328e-06   1.834668e-02
  -6.506519e-06   1.000296e-02  -7.559046e-06
  -6.506519e-06   1.000296e-02   9.169558e-03
  -6.506519e-06   1.000296e-02   1.834668e-02
  -6.506519e-06   2.000474e-02  -7.559046e-06
  -6.506519e-06   2.000474e-02   9.169558e-03
  -6.506519e-06   2.000474e-02   1.834668e-02
   9.984322e-03   1.177328e-06  -7.559046e-06
   9.984322e-03   1.177328e-06   9.169558e-03
   9.984322e-03   1.177328e-06   1.834668e-02
   9.984322e-03   1.000296e-02  -7.559046e-06
   9.984322e-03   1.000296e-02   9.169558e-03
   9.984322e-03   1.000296e-02   1.834668e-02
   9.984322e-03   2.000474e-02  -7.559046e-06
   9.984322e-03   2.000474e-02   9.169558e-03
   9.984322e-03   2.000474e-02   1.834668e-02
   1.997515e-02   1.177328e-06  -7.559046e-06
   1.997515e-02   1.177328e-06   9.169558e-03
   1.997515e-02   1.177328e-06   1.834668e-02
   1.997515e-02   1.000296e-02  -7.559046e-06
   1.997515e-02   1.000296e-02   9.169558e-03
   1.997515e-02   1.000296e-02   1.834668e-02
   1.997515e-02   2.000474e-02  -7.559046e-06
   1.997515e-02   2.000474e-02   9.169558e-03
   1.997515e-02   2.000474e-02   1.834668e-02
      10      13       4       1      11      14       5       2
      11      14       5       2      12      15       6       3
      13      16       7       4      14      17       8       5
      14      17       8       5      15      18       9       6
      19      22      13      10      20      23      14      11
      20      23      14      11      21      24      15      12
      22      25      16      13      23      26      17      14
      23      26      17      14      24      27      18      15
